time,active_A,active_B,cumulative_infections_A,cumulative_infections_B,cumulative_recoveries_A,cumulative_recoveries_B
0.0,1.0,0.0,0.0,0.0,0.0,0.0
2.5780358247570305,2.0,0.0,1.0,0.0,0.0,0.0
2.713600962763521,3.0,0.0,2.0,0.0,0.0,0.0
2.79262863057364,4.0,0.0,3.0,0.0,0.0,0.0
3.898575588238417,5.0,0.0,4.0,0.0,0.0,0.0
4.20101808956255,6.0,0.0,5.0,0.0,0.0,0.0
5.786406048164434,7.0,0.0,6.0,0.0,0.0,0.0
5.952663833149102,6.0,0.0,6.0,0.0,1.0,0.0
5.9802177483795385,5.0,0.0,6.0,0.0,2.0,0.0
6.427428970111609,4.0,0.0,6.0,0.0,3.0,0.0
7.288563461684923,3.0,0.0,6.0,0.0,4.0,0.0
7.476790035362363,4.0,0.0,7.0,0.0,4.0,0.0
12.04150393271496,3.0,0.0,7.0,0.0,5.0,0.0
12.526126906521252,2.0,0.0,7.0,0.0,6.0,0.0
14.458490537511427,3.0,0.0,8.0,0.0,6.0,0.0
19.222217444362276,2.0,0.0,8.0,0.0,7.0,0.0
21.456213569118688,3.0,0.0,9.0,0.0,7.0,0.0
22.82968998575491,4.0,0.0,10.0,0.0,7.0,0.0
23.329391953833525,3.0,0.0,10.0,0.0,8.0,0.0
25.288314456427713,4.0,0.0,11.0,0.0,8.0,0.0
26.618996573612556,5.0,0.0,12.0,0.0,8.0,0.0
28.300189239262462,5.0,0.0,12.0,0.0,8.0,0.0
28.660718769828765,4.0,0.0,12.0,0.0,9.0,0.0
29.51600314749537,5.0,0.0,13.0,0.0,9.0,0.0
30.51172426289633,6.0,0.0,14.0,0.0,9.0,0.0
31.15210376874328,5.0,0.0,14.0,0.0,10.0,0.0
31.196550342265546,6.0,0.0,15.0,0.0,10.0,0.0
32.023301155448756,5.0,0.0,15.0,0.0,11.0,0.0
32.24976144633197,6.0,0.0,16.0,0.0,11.0,0.0
32.35948683761616,7.0,0.0,17.0,0.0,11.0,0.0
32.693120710167065,8.0,0.0,18.0,0.0,11.0,0.0
33.27823963077443,7.0,0.0,18.0,0.0,12.0,0.0
34.459802825740304,8.0,0.0,19.0,0.0,12.0,0.0
34.53034421101775,8.0,0.0,19.0,0.0,12.0,0.0
34.67727062832265,9.0,0.0,20.0,0.0,12.0,0.0
35.46932395518827,10.0,0.0,21.0,0.0,12.0,0.0
35.50123052463167,11.0,0.0,22.0,0.0,12.0,0.0
35.92476590358377,10.0,0.0,22.0,0.0,13.0,0.0
36.87069649661444,9.0,0.0,22.0,0.0,13.0,0.0
37.283852814436436,10.0,0.0,23.0,0.0,13.0,0.0
37.768798659832655,9.0,0.0,23.0,0.0,14.0,0.0
38.100149090310644,8.0,0.0,23.0,0.0,15.0,0.0
39.78174299196612,7.0,0.0,23.0,0.0,16.0,0.0
41.133341073898926,7.0,0.0,23.0,0.0,16.0,0.0
41.17401681614077,6.0,0.0,23.0,0.0,17.0,0.0
41.70719421175137,7.0,0.0,24.0,0.0,17.0,0.0
42.76407852241225,8.0,0.0,25.0,0.0,17.0,0.0
43.00997259419842,7.0,0.0,25.0,0.0,18.0,0.0
43.19601967928105,8.0,0.0,26.0,0.0,18.0,0.0
43.73784061114083,7.0,0.0,26.0,0.0,19.0,0.0
44.41607323168652,6.0,0.0,26.0,0.0,20.0,0.0
45.341548230309655,5.0,0.0,26.0,0.0,21.0,0.0
47.11085979537469,6.0,0.0,27.0,0.0,21.0,0.0
47.32935291582869,7.0,0.0,28.0,0.0,21.0,0.0
48.926790630164724,6.0,0.0,28.0,0.0,22.0,0.0
49.16348827306943,7.0,0.0,29.0,0.0,22.0,0.0
50.34497667726899,8.0,0.0,30.0,0.0,22.0,0.0
51.44583928333357,9.0,0.0,31.0,0.0,22.0,0.0
53.20448316774304,10.0,0.0,32.0,0.0,22.0,0.0
53.20480872306875,11.0,0.0,33.0,0.0,22.0,0.0
53.32440718180753,12.0,0.0,34.0,0.0,22.0,0.0
53.634956598543596,13.0,0.0,35.0,0.0,22.0,0.0
53.717315173886135,12.0,0.0,35.0,0.0,23.0,0.0
54.29146528451258,13.0,0.0,36.0,0.0,23.0,0.0
54.52784254847084,14.0,0.0,37.0,0.0,23.0,0.0
54.830982583689625,13.0,0.0,37.0,0.0,24.0,0.0
54.86681571189028,14.0,0.0,38.0,0.0,24.0,0.0
55.33395035488565,15.0,0.0,39.0,0.0,24.0,0.0
55.533350857849854,16.0,0.0,40.0,0.0,24.0,0.0
55.708951073215935,15.0,0.0,40.0,0.0,25.0,0.0
55.71055936183659,14.0,0.0,40.0,0.0,26.0,0.0
55.73777881942465,15.0,0.0,41.0,0.0,26.0,0.0
55.98542773250889,16.0,0.0,42.0,0.0,26.0,0.0
56.41952980964388,17.0,0.0,43.0,0.0,26.0,0.0
57.20533345206264,18.0,0.0,44.0,0.0,26.0,0.0
57.78327909136373,17.0,0.0,44.0,0.0,27.0,0.0
57.85353442144905,16.0,0.0,44.0,0.0,28.0,0.0
57.94468049201199,17.0,0.0,45.0,0.0,28.0,0.0
58.08343437324781,18.0,0.0,46.0,0.0,28.0,0.0
58.766670451789686,17.0,0.0,46.0,0.0,29.0,0.0
58.790576509881625,18.0,0.0,47.0,0.0,29.0,0.0
58.80117949872708,17.0,0.0,47.0,0.0,30.0,0.0
58.83734592604348,16.0,0.0,47.0,0.0,31.0,0.0
58.860946358138904,17.0,0.0,48.0,0.0,31.0,0.0
58.97938353053158,17.0,0.0,48.0,0.0,31.0,0.0
59.04784187507119,16.0,0.0,48.0,0.0,32.0,0.0
59.152309044594624,15.0,0.0,48.0,0.0,33.0,0.0
59.21969143676288,14.0,0.0,48.0,0.0,34.0,0.0
59.28002618163075,13.0,0.0,48.0,0.0,35.0,0.0
60.163442183811966,14.0,0.0,49.0,0.0,35.0,0.0
60.25567736354185,15.0,0.0,50.0,0.0,35.0,0.0
60.48543762760899,16.0,0.0,51.0,0.0,35.0,0.0
60.700373490304536,17.0,0.0,52.0,0.0,35.0,0.0
61.32676681904956,16.0,0.0,52.0,0.0,36.0,0.0
61.35121560248446,17.0,0.0,53.0,0.0,36.0,0.0
61.43430580155991,18.0,0.0,54.0,0.0,36.0,0.0
61.74694189441738,19.0,0.0,55.0,0.0,36.0,0.0
62.09093085894014,18.0,0.0,55.0,0.0,37.0,0.0
62.291363360165775,18.0,0.0,55.0,0.0,37.0,0.0
63.009222782115536,19.0,0.0,56.0,0.0,37.0,0.0
63.482890523605256,20.0,0.0,57.0,0.0,37.0,0.0
63.95035036608476,21.0,0.0,58.0,0.0,37.0,0.0
64.00471695534667,22.0,0.0,59.0,0.0,37.0,0.0
64.21236558495714,21.0,0.0,59.0,0.0,38.0,0.0
64.64905349055941,20.0,0.0,59.0,0.0,39.0,0.0
64.73024839468405,21.0,0.0,60.0,0.0,39.0,0.0
64.75729943392706,22.0,0.0,61.0,0.0,39.0,0.0
65.05567965514827,23.0,0.0,62.0,0.0,39.0,0.0
65.20319789670604,24.0,0.0,63.0,0.0,39.0,0.0
65.35039437140748,23.0,0.0,63.0,0.0,40.0,0.0
65.57889954599693,22.0,0.0,63.0,0.0,41.0,0.0
65.59606821422585,22.0,0.0,63.0,0.0,41.0,0.0
65.67595868398612,23.0,0.0,64.0,0.0,41.0,0.0
65.92772492753404,24.0,0.0,65.0,0.0,41.0,0.0
65.9717872731445,25.0,0.0,66.0,0.0,41.0,0.0
66.05021086256518,26.0,0.0,67.0,0.0,41.0,0.0
66.0713454252338,27.0,0.0,68.0,0.0,41.0,0.0
66.08905856567723,28.0,0.0,69.0,0.0,41.0,0.0
66.3568324140271,27.0,0.0,69.0,0.0,42.0,0.0
66.41927804622689,26.0,0.0,69.0,0.0,43.0,0.0
66.56333262053211,25.0,1.0,69.0,0.0,43.0,0.0
66.58030301307679,24.0,1.0,69.0,0.0,44.0,0.0
67.32416786892983,23.0,1.0,69.0,0.0,45.0,0.0
67.34405325939525,22.0,1.0,69.0,0.0,45.0,0.0
67.50318758177583,23.0,1.0,70.0,0.0,45.0,0.0
67.52541214596563,24.0,1.0,71.0,0.0,45.0,0.0
67.60261655015798,23.0,1.0,71.0,0.0,46.0,0.0
67.65163353343416,24.0,1.0,72.0,0.0,46.0,0.0
68.10925063484689,23.0,1.0,72.0,0.0,47.0,0.0
68.30514660925672,22.0,1.0,72.0,0.0,48.0,0.0
68.35049997273293,21.0,1.0,72.0,0.0,49.0,0.0
68.49598003528087,22.0,1.0,73.0,0.0,49.0,0.0
68.55336685389295,23.0,1.0,74.0,0.0,49.0,0.0
68.60320613968308,24.0,1.0,75.0,0.0,49.0,0.0
69.04200676760756,25.0,1.0,76.0,0.0,49.0,0.0
69.1377725579631,26.0,1.0,77.0,0.0,49.0,0.0
69.59144419631318,27.0,1.0,78.0,0.0,49.0,0.0
69.60220499619632,26.0,1.0,78.0,0.0,50.0,0.0
69.60324059430559,25.0,1.0,78.0,0.0,51.0,0.0
69.63180970757087,26.0,1.0,79.0,0.0,51.0,0.0
69.77484850278195,27.0,1.0,80.0,0.0,51.0,0.0
69.81048661350867,27.0,2.0,80.0,1.0,51.0,0.0
69.94826715988751,28.0,2.0,81.0,1.0,51.0,0.0
70.05787571121972,27.0,2.0,81.0,1.0,51.0,0.0
70.12026261019216,28.0,2.0,82.0,1.0,51.0,0.0
70.21806356394822,29.0,2.0,83.0,1.0,51.0,0.0
70.4939193639274,28.0,2.0,83.0,1.0,52.0,0.0
70.54510457609425,27.0,2.0,83.0,1.0,53.0,0.0
70.5999144339755,28.0,2.0,84.0,1.0,53.0,0.0
70.64636572869225,28.0,2.0,84.0,1.0,53.0,0.0
70.72976275391227,27.0,2.0,84.0,1.0,54.0,0.0
70.76360162001232,28.0,2.0,85.0,1.0,54.0,0.0
70.81708456470076,27.0,2.0,85.0,1.0,55.0,0.0
71.04760902708661,28.0,2.0,86.0,1.0,55.0,0.0
71.24990665358563,29.0,2.0,87.0,1.0,55.0,0.0
71.43871086089429,28.0,2.0,87.0,1.0,56.0,0.0
71.50159638204794,27.0,2.0,87.0,1.0,57.0,0.0
71.63777236225081,28.0,2.0,88.0,1.0,57.0,0.0
71.7078641824438,29.0,2.0,89.0,1.0,57.0,0.0
71.96109395854175,28.0,2.0,89.0,1.0,58.0,0.0
71.97448017320748,27.0,2.0,89.0,1.0,58.0,0.0
72.01682405037988,26.0,3.0,89.0,1.0,58.0,0.0
72.04692185480451,26.0,2.0,89.0,1.0,58.0,1.0
72.51128913763509,27.0,2.0,90.0,1.0,58.0,1.0
72.63038561247728,28.0,2.0,91.0,1.0,58.0,1.0
72.7602692111388,29.0,2.0,92.0,1.0,58.0,1.0
73.43223484048285,30.0,2.0,93.0,1.0,58.0,1.0
73.44393717929192,30.0,2.0,93.0,1.0,58.0,1.0
73.67700806749295,29.0,2.0,93.0,1.0,59.0,1.0
73.7458748558894,28.0,2.0,93.0,1.0,60.0,1.0
73.74608541908853,29.0,2.0,94.0,1.0,60.0,1.0
73.99564262573874,28.0,2.0,94.0,1.0,61.0,1.0
74.020741352968,28.0,3.0,94.0,2.0,61.0,1.0
74.43728516769481,27.0,3.0,94.0,2.0,62.0,1.0
74.70195666894716,28.0,3.0,95.0,2.0,62.0,1.0
74.73690750719422,27.0,3.0,95.0,2.0,63.0,1.0
74.74067314631752,27.0,4.0,95.0,3.0,63.0,1.0
74.83200627156336,26.0,4.0,95.0,3.0,64.0,1.0
74.95947494954773,25.0,4.0,95.0,3.0,65.0,1.0
75.07547441696155,25.0,5.0,95.0,4.0,65.0,1.0
75.08507064470888,24.0,5.0,95.0,4.0,66.0,1.0
75.093861546276,23.0,5.0,95.0,4.0,67.0,1.0
75.13823774879667,24.0,5.0,96.0,4.0,67.0,1.0
75.26128889564912,23.0,5.0,96.0,4.0,68.0,1.0
75.47488689728098,24.0,5.0,97.0,4.0,68.0,1.0
75.57322601627126,23.0,5.0,97.0,4.0,69.0,1.0
76.04539702821222,22.0,5.0,97.0,4.0,70.0,1.0
76.16552172047925,22.0,5.0,97.0,4.0,70.0,1.0
76.39173758850085,21.0,5.0,97.0,4.0,71.0,1.0
76.48170595140147,22.0,5.0,98.0,4.0,71.0,1.0
76.7465721360803,23.0,5.0,99.0,4.0,71.0,1.0
77.18757285208811,22.0,5.0,99.0,4.0,72.0,1.0
77.45062321685464,22.0,5.0,99.0,4.0,72.0,1.0
78.14975257333711,22.0,5.0,99.0,4.0,72.0,1.0
78.15178417523408,22.0,5.0,99.0,4.0,72.0,1.0
78.22301080156328,21.0,5.0,99.0,4.0,73.0,1.0
78.94115370768145,21.0,6.0,99.0,5.0,73.0,1.0
78.96297888557102,22.0,5.0,99.0,5.0,73.0,1.0
79.17742676659249,21.0,5.0,99.0,5.0,74.0,1.0
79.27743822663216,22.0,5.0,100.0,5.0,74.0,1.0
79.57078619308813,23.0,5.0,101.0,5.0,74.0,1.0
79.95769158304576,22.0,5.0,101.0,5.0,75.0,1.0
80.30315532329853,21.0,5.0,101.0,5.0,76.0,1.0
80.39196293287709,22.0,5.0,102.0,5.0,76.0,1.0
80.41341597163729,23.0,5.0,103.0,5.0,76.0,1.0
80.58330076342847,22.0,5.0,103.0,5.0,77.0,1.0
80.93657855663685,22.0,4.0,103.0,5.0,77.0,2.0
80.95140455733026,22.0,3.0,103.0,5.0,77.0,3.0
81.0485536947349,22.0,2.0,103.0,5.0,77.0,4.0
81.75700588755922,21.0,2.0,103.0,5.0,78.0,4.0
81.96089762092183,22.0,2.0,104.0,5.0,78.0,4.0
82.01749597489562,21.0,2.0,104.0,5.0,79.0,4.0
82.08313249675903,22.0,2.0,105.0,5.0,79.0,4.0
82.13532916181714,23.0,2.0,106.0,5.0,79.0,4.0
82.46580471203605,22.0,2.0,106.0,5.0,80.0,4.0
82.54252659469752,21.0,2.0,106.0,5.0,81.0,4.0
82.75103061182023,20.0,2.0,106.0,5.0,82.0,4.0
82.85837695149532,19.0,2.0,106.0,5.0,83.0,4.0
83.27355272073812,20.0,2.0,107.0,5.0,83.0,4.0
83.4100599590877,19.0,2.0,107.0,5.0,84.0,4.0
84.0598182860355,18.0,2.0,107.0,5.0,85.0,4.0
84.1425804378827,17.0,2.0,107.0,5.0,86.0,4.0
84.26656761098837,17.0,1.0,107.0,5.0,86.0,5.0
84.37123218571308,18.0,1.0,108.0,5.0,86.0,5.0
84.43525119450895,17.0,1.0,108.0,5.0,87.0,5.0
84.43667612892072,17.0,2.0,108.0,6.0,87.0,5.0
84.46770244461813,16.0,2.0,108.0,6.0,88.0,5.0
84.68790935457724,17.0,2.0,109.0,6.0,88.0,5.0
84.7762910071028,16.0,2.0,109.0,6.0,89.0,5.0
85.21259377046331,16.0,2.0,109.0,6.0,89.0,5.0
85.41533998033167,15.0,2.0,109.0,6.0,90.0,5.0
85.55442507650439,16.0,2.0,110.0,6.0,90.0,5.0
86.1787137614616,15.0,2.0,110.0,6.0,91.0,5.0
